440992.001734540  6     20840807.098      2549752 1589  0  49
440992.001734540 17     22121590.622      2441439  484  0  49
440992.001734540 30     22443304.821      2805360  973  0  48
440992.001734540 10     23351253.580      2798848 1484  0  44
440992.001734540 23     24008879.898      2294698 1029  0  43
440992.001734540 22     24428896.695      2373012  554  0  45
440992.001734540 26     24393998.207      2343992 1668  0  38
440992.001734540  5     25008620.741      2846308 1783  0  39
